name1,name2,distance
Chloe,Jackson,2.1524221897125244
Athena,Buddy,2.1524946689605713
Graham,Mark,2.15252685546875
Alex,Bruce,2.1525309085845947
Rex,Riley,2.1525957584381104
Athena,Millie,2.152679204940796
Claire,Henry,2.152735948562622
Maddie,Victoria,2.1527507305145264
Keybo,Peter,2.15279483795166
Caitlyn,Keybo,2.1530697345733643
Benny,Stephanie,2.153160810470581
Hans,Icarus,2.153167963027954
Kanno,Samantha,2.1531810760498047
Kelly,Tyson,2.15321946144104
Michael,Millie,2.1533448696136475
Angela,Hans,2.153425931930542
Charlotte,David,2.1535236835479736
Amber,UncleHank,2.153564214706421
Janet,Slushy,2.1535696983337402
Duke,Ron,2.153695821762085
Doughnut,Jeff,2.1537697315216064
Tina,UncleHank,2.153830051422119
Edward,SantaClaus,2.1538546085357666
Kanno,Riley,2.153855085372925
CaptainBill,Helena,2.1538660526275635
Cyrus,Sophia,2.1539559364318848
Henry,Paige,2.154022455215454
Alex,Kanno,2.1541287899017334
Kelly,Margot,2.154174327850342
Benny,Vincent,2.154240846633911
Chad,Vanessa,2.154282569885254
Bell,Jake,2.1543161869049072
Patricia,Ron,2.1543891429901123
Samantha,West,2.154501438140869
Maddie,Neoguard,2.154510021209717
Janet,Maisie,2.154559373855591
Duke,Lucille,2.1545794010162354
Jake,Keybo,2.154597759246826
Michael,Ron,2.154641628265381
Hailey,Wade,2.154653310775757
Harper,Margot,2.1548044681549072
Annie,Walter,2.154832601547241
Cyrus,Janet,2.1549627780914307
Ben,Santa,2.1550800800323486
Nova,Rusty,2.155169725418091
KilliantheVampire,Sylvia,2.1551802158355713
Rita,Santa,2.1552650928497314
Cyrus,Emma,2.1552717685699463
Justin,Katie,2.1553139686584473
Angela,Icarus,2.1553328037261963
Amber,Bruce,2.155338764190674
Lucille,Rudolph,2.155503749847412
Patrick,ReporterCatalina,2.1556971073150635
Damian,Stephanie,2.155719757080078
Harper,PN,2.155726194381714
Annie,Stephanie,2.155845880508423
Hugh,Jodie,2.15585994720459
Alex,Caleb,2.1558821201324463
AnnabelletheGhost,Santa,2.1559793949127197
Henry,Patricia,2.1560723781585693
Hugh,Viqqie,2.156092882156372
Philip,SantaClaus,2.1561310291290283
Jake,Jenna,2.1561994552612305
Liz,Paige,2.156201124191284
Owen,Ron,2.156203031539917
Jake,Sara,2.15641188621521
Starling,Viktor,2.156445026397705
Angela,Patrick,2.156447649002075
Harper,Tim,2.1564714908599854
Amber,Patrick,2.1565194129943848
Brad,Rusty,2.1565325260162354
Damian,Vanessa,2.1566100120544434
KlipKim,Lindsay,2.156712293624878
Brad,Valerie,2.1567471027374268
Doug,Echo,2.156773328781128
Damian,Sophia,2.1568820476531982
David,Helena,2.1568830013275146
Frankenstein,Riley,2.1569619178771973
Damian,Viktor,2.1569631099700928
Catherine,UncleHank,2.1570053100585938
Kanno,Kristen,2.1570241451263428
Duke,Icarus,2.1570842266082764
Sean,Stephanie,2.1570894718170166
Rex,Viqqie,2.1571872234344482
George,Sophia,2.1573188304901123
Aaron,Bell,2.1573686599731445
Hailey,Noa,2.1573822498321533
Athena,Benny,2.1574807167053223
Eman,Valerie,2.1574831008911133
Brad,Viktor,2.157613515853882
Doughnut,Michael,2.1576831340789795
Agatha,SantaClaus,2.1576931476593018
Jack,Mark,2.1577324867248535
Katie,Ron,2.1577818393707275
Duke,Lydia,2.1577861309051514
Carl,Tina,2.1578586101531982
Buddy,Maddie,2.1578876972198486
Lucille,Sean,2.157944917678833
Bell,Robert,2.158409357070923
April,Philip,2.158555269241333
Jeff,Jenna,2.158578634262085
Helena,Tyson,2.1587326526641846
KilliantheVampire,SantaClaus,2.1587650775909424
Lindsay,Neoguard,2.1588094234466553
April,NewscasterJohn,2.158869504928589
April,Elias,2.159001111984253
Oscar,Sophia,2.15901517868042
Janet,Paige,2.15903639793396
CaptainBill,Valerie,2.1590468883514404
Riley,Santa,2.1590616703033447
Rita,Ron,2.159069299697876
Amber,Lloyd,2.159127950668335
Harper,UncleHank,2.1591522693634033
Lydia,Patrick,2.1591920852661133
Rita,UncleHank,2.1592957973480225
Mia,Tina,2.1593258380889893
Lucille,Owen,2.1593568325042725
Oscar,Valerie,2.1594018936157227
Frankenstein,Norah,2.1594035625457764
Jimmy,Maddie,2.1594839096069336
Abigail,Hugh,2.1594884395599365
April,Sean,2.1595537662506104
Carol,Peter,2.1596057415008545
Elias,NewscasterJohn,2.159611225128174
Katie,Lloyd,2.1596248149871826
Ben,Maisie,2.1596267223358154
Duke,UncleHank,2.159714698791504
Damian,Kelly,2.159900426864624
Keybo,Victoria,2.1599929332733154
Cyrus,Samantha,2.160085916519165
Elias,UncleHank,2.160187005996704
Justin,Zoey,2.160200834274292
KilliantheVampire,Liz,2.160245180130005
Patricia,Rudolph,2.16034197807312
Graham,Maisie,2.160383939743042
Amber,NewscasterJohn,2.1603949069976807
Hugh,Oliver,2.1604132652282715
Doughnut,Janet,2.1605405807495117
Athena,Carl,2.160562038421631
Cyrus,Paige,2.1605961322784424
Hugh,Nia,2.160632371902466
Logan,Viktor,2.1606905460357666
Bell,Frankenstein,2.1607158184051514
Annie,Justin,2.160717010498047
Catherine,Viktor,2.1607608795166016
Icarus,Tina,2.160776138305664
Bell,Owen,2.1607916355133057
Kristen,Michael,2.1609199047088623
Alex,Edward,2.160942792892456
Jenna,Rex,2.160963296890259
Hans,Harper,2.161116361618042
Abigail,Icarus,2.1611835956573486
Kelsey,Keybo,2.16133713722229
Amber,Peter,2.1615407466888428
Elias,Katie,2.1616127490997314
Millie,Santa,2.161667585372925
Buddy,Doughnut,2.161712408065796
Damian,Patricia,2.161736488342285
Robert,Valerie,2.1618340015411377
Athena,Tina,2.161958694458008
Abigail,Annie,2.1619627475738525
Athena,Philip,2.1620047092437744
Icarus,Norah,2.162081241607666
Frankenstein,Grace,2.1620988845825195
Elias,Maisie,2.162153959274292
Sophia,Zoey,2.162330150604248
Cyrus,Stephanie,2.1624064445495605
Ron,Skylar,2.1624820232391357
Margot,Santa,2.1625444889068604
Carlos,Maddie,2.162597179412842
Annie,Dean,2.1626579761505127
Furnando,Valerie,2.1627118587493896
Buddy,Harper,2.1627442836761475
Patrick,Vivien,2.1630144119262695
Kanno,Maisie,2.163060188293457
Hailey,Rudolph,2.1630899906158447
Maisie,Rudolph,2.1631643772125244
Helena,Keybo,2.1632652282714844
Callan,Stephanie,2.163393974304199
Alex,Lloyd,2.163431406021118
Caleb,Charlotte,2.163477659225464
Bell,Glenda,2.163525342941284
Chester,Mark,2.16365909576416
Rudolph,Vanessa,2.1636874675750732
Jake,Rebecca,2.163726806640625
Patrick,Sindarin,2.163743734359741
Benny,Zoey,2.163759231567383
Annie,Mia,2.163792133331299
David,Jenna,2.1638922691345215
George,Lindsay,2.163942575454712
Michael,Paige,2.16394305229187
NewscasterJohn,Tina,2.1639997959136963
Aiden,Paige,2.164015054702759
Eman,Kelly,2.164029836654663
SantaClaus,Viqqie,2.1640591621398926
Hailey,Skylar,2.164130687713623
Gus,Stephanie,2.1641931533813477
KilliantheVampire,Victoria,2.1642141342163086
Frankenstein,Nia,2.1642234325408936
Cyrus,Katie,2.164344549179077
Icarus,Lydia,2.1643688678741455
Patrick,Tessa,2.1644089221954346
Harper,NewscasterJohn,2.1644093990325928
Joshua,Paige,2.164433717727661
Sindarin,Zoey,2.164517879486084
Mark,Vivien,2.1645309925079346
Aaron,Stephanie,2.1646180152893066
Michael,Stephanie,2.1646370887756348
Elias,Slushy,2.1646769046783447
Carl,Stephanie,2.164726972579956
David,Grace,2.1650352478027344
Margot,Tina,2.1650495529174805
Alex,Tim,2.1650550365448
Bell,Janet,2.1650755405426025
Aiden,Sara,2.165170669555664
NewscasterJohn,Riley,2.165221929550171
KilliantheVampire,MrsClaus,2.1652514934539795
Bell,Jackson,2.165269613265991
River,Samantha,2.16534686088562
Harper,Keybo,2.1653506755828857
Alex,CaptainBill,2.1654536724090576
Janet,Sophia,2.1655280590057373
Carl,Paige,2.165651559829712
Hailey,Mia,2.1657180786132812
George,Viktor,2.1657958030700684
Samantha,Valerie,2.1657989025115967
Lydia,Viktor,2.165829658508301
Benny,Sophia,2.1658570766448975
Oliver,Patrick,2.165912389755249
Damian,Lindsay,2.1659367084503174
KlipKim,Viktor,2.166018486022949
KilliantheVampire,Owen,2.1660590171813965
Dylan,Maddie,2.166066884994507
Caleb,Jenna,2.166158437728882
Callan,Lindsay,2.1662042140960693
Margaret,Peter,2.166256904602051
Millie,Ron,2.1663615703582764
Caleb,Hailey,2.1663644313812256
Michael,Tina,2.1664443016052246
Maisie,Royce,2.166457414627075
Henry,Millie,2.1664674282073975
Keybo,SabrinatheWitch,2.1664702892303467
Frankenstein,Skylar,2.1664741039276123
Emma,Ron,2.166508197784424
April,Caleb,2.166574478149414
Kelly,Zoey,2.166590452194214
PN,Paige,2.166672706604004
Callan,Santa,2.1668663024902344
David,SantaClaus,2.1669135093688965
Rebecca,Tina,2.1669812202453613
Jeff,Patricia,2.1669955253601074
Maisie,Michael,2.1669962406158447
Gus,Maddie,2.167079448699951
Helena,KilliantheVampire,2.167099952697754
Lindsay,Robert,2.1671931743621826
Patrick,Rebecca,2.167255401611328
April,West,2.1673192977905273
Doughnut,Viktor,2.1673269271850586
Buddy,Patricia,2.167335033416748
Annie,Nia,2.167372465133667
Glenda,Patrick,2.167447328567505
Hugh,Mia,2.1674818992614746
Hailey,Matthew,2.167530059814453
Aaron,Vanessa,2.1675429344177246
Mark,Viqqie,2.167699098587036
Chad,Paige,2.1677138805389404
Furnando,Hailey,2.1678054332733154
Elias,Paige,2.167820692062378
Kristen,Philip,2.1678380966186523
Lindsay,Tyson,2.167940616607666
Elias,Sara,2.167978286743164
Liam,Maisie,2.1680357456207275
Landon,Samantha,2.1680996417999268
Mark,Owen,2.168250322341919
Carol,Duke,2.168368101119995
Camila,Zoey,2.1684327125549316
Maddie,Xavier,2.1684329509735107
KilliantheVampire,Sean,2.168440580368042
Aaron,Lindsay,2.1684587001800537
Hugh,Stephanie,2.16853404045105
Caitlyn,NewscasterJohn,2.1685755252838135
Mark,Starling,2.168642520904541
Alex,Jimmy,2.16882061958313
Jackson,Starling,2.168870687484741
Charlotte,Janet,2.1689796447753906
Chase,Samantha,2.1690056324005127
Alex,Philip,2.1690568923950195
Icarus,Keybo,2.169074773788452
Ron,Stephanie,2.1690776348114014
Buddy,Janet,2.169145345687866
Henry,Tina,2.1691832542419434
Avery,Lloyd,2.1694014072418213
Claire,Lloyd,2.1694486141204834
Avery,Valerie,2.1695382595062256
Mark,Millie,2.1695773601531982
Joshua,Viktor,2.169650077819824
Hailey,Nathan,2.169881820678711
Jimmy,Philip,2.1699271202087402
Liam,Maddie,2.170182704925537
Cole,Keybo,2.170220375061035
KlipKim,Paige,2.1703269481658936
Owen,Rita,2.170358419418335
Millie,Paige,2.1703908443450928
Jenna,Lucille,2.170442819595337
Duke,Vanessa,2.1705026626586914
Doughnut,Duke,2.170527935028076
Emma,Jeff,2.1707894802093506
Frankenstein,Millie,2.1708195209503174
Bruce,Janet,2.1708312034606934
Sophia,Vincent,2.1708457469940186
Janet,Rita,2.1708643436431885
Skylar,Tim,2.171034336090088
Owen,Samantha,2.1710526943206787
Patrick,Rita,2.1710968017578125
Gus,Lindsay,2.1712002754211426
April,Maddie,2.171264886856079
Benny,Grace,2.171276330947876
Alex,Paige,2.171295404434204
Charlotte,Lloyd,2.1713058948516846
Helena,NewscasterJohn,2.171315908432007
Avery,Owen,2.1713547706604004
Robert,Skylar,2.1713569164276123
Lucille,Maisie,2.171424627304077
Athena,Jackson,2.1715619564056396
Mia,Philip,2.1716220378875732
Emma,Peter,2.17179012298584
Janet,Peter,2.171891450881958
Kelly,KlipKim,2.1719939708709717
Hailey,Logan,2.1720383167266846
Philip,Starling,2.1721105575561523
KilliantheVampire,River,2.1721930503845215
Nia,Philip,2.172322988510132
Carl,Valerie,2.17240834236145
Paige,West,2.172435998916626
Lucille,Millie,2.172473430633545
Justin,Paige,2.172501802444458
Neel,Skylar,2.1725170612335205
Kelly,Sara,2.172529458999634
Avery,Duke,2.1725447177886963
Lucille,UncleHank,2.172577142715454
Athena,PN,2.1726181507110596
Lucille,Santa,2.172677516937256
Rusty,Vivien,2.172696113586426
Icarus,Viktor,2.1727263927459717
Camila,Icarus,2.172734498977661
Callan,Helena,2.172780990600586
April,Buddy,2.1728920936584473
Lindsay,Lucille,2.172898054122925
Caleb,Maisie,2.1729116439819336
April,Jeff,2.173015832901001
Kristen,Robert,2.1730499267578125
Duke,Starling,2.1731646060943604
Catherine,Owen,2.1731889247894287
Kelly,Royce,2.173194408416748
Bruce,Kristen,2.1732027530670166
Starling,Tyson,2.1732027530670166
Callan,Claire,2.1733179092407227
Caleb,Riley,2.1733617782592773
Kevin,Mark,2.173395872116089
Aiden,Tina,2.1734888553619385
George,Paige,2.1735646724700928
Lloyd,Rita,2.173797845840454
Doughnut,Royce,2.173825979232788
Chloe,Rusty,2.173938751220703
Paige,Sophia,2.1741373538970947
Angela,Callan,2.1741554737091064
SantaClaus,Skylar,2.1742255687713623
Athena,Tyson,2.1742279529571533
Lydia,Mark,2.1742663383483887
Kelly,Sindarin,2.1743123531341553
Katie,West,2.174325704574585
Doug,Maddie,2.174497365951538
Matthew,Rusty,2.1745102405548096
Kelsey,Rusty,2.174616575241089
Mark,Olivia,2.174628973007202
Bruce,Riley,2.174726724624634
Icarus,Vincent,2.1747546195983887
Emma,Tyson,2.174851894378662
NewscasterJohn,Rita,2.1748530864715576
Liam,Paige,2.1748738288879395
Rita,SantaClaus,2.1748907566070557
George,Maddie,2.1748998165130615
Echo,Hans,2.1749064922332764
Paige,Tina,2.174928903579712
Helena,Jimmy,2.1749355792999268
Peter,Viqqie,2.1749589443206787
Chloe,Hans,2.1749632358551025
Gus,Katie,2.174994707107544
Alex,Xavier,2.1750600337982178
Janet,Starling,2.1751468181610107
Oliver,Rusty,2.1751768589019775
Jake,Stephanie,2.175178289413452
Carl,Grace,2.175191640853882
Keybo,Nathan,2.175229787826538
Lucille,SantaClaus,2.175292491912842
Aaron,Maisie,2.1753575801849365
Kristen,SantaClaus,2.1754610538482666
Callan,Harper,2.1754767894744873
Alex,Rex,2.1756632328033447
Janet,Jenna,2.1757261753082275
Valerie,West,2.1757736206054688
Maisie,Ron,2.175783395767212
Bruce,Charlotte,2.175794839859009
Patrick,Starling,2.1759910583496094
PN,Sophia,2.176069974899292
Janet,Philip,2.176157236099243
Katie,Owen,2.176164388656616
Hailey,Robert,2.176222562789917
Annie,Liam,2.1763410568237305
Carl,Vanessa,2.176452875137329
Kelly,Owen,2.1764581203460693
Ron,Valerie,2.1764743328094482
Audrey,Duke,2.1765975952148438
Glenda,Stephanie,2.1766107082366943
Chase,KilliantheVampire,2.1767356395721436
Doughnut,Santa,2.1768531799316406
Catherine,Rudolph,2.1769511699676514
Hailey,Shana,2.1769869327545166
Margaret,Patrick,2.177025556564331
Buddy,Kelly,2.177041530609131
Carlos,Hailey,2.1770875453948975
Callan,Jenna,2.1771318912506104
Edward,Valerie,2.1771366596221924
Catherine,Valerie,2.1772115230560303
Benny,Katie,2.177227258682251
SantaClaus,Simon,2.1772563457489014
Lucille,Paige,2.1772632598876953
Henry,Kelly,2.177300214767456
Bell,UncleHank,2.177353620529175
Rex,Vanessa,2.1775553226470947
Kanno,Skylar,2.1775641441345215
Frankenstein,Jenna,2.1776010990142822
Margot,Millie,2.1776421070098877
Graham,Tina,2.1776959896087646
Olivia,SantaClaus,2.177826166152954
Rusty,SabrinatheWitch,2.177995443344116
MrsClaus,Peter,2.1781656742095947
Henry,Maisie,2.1782619953155518
Alex,River,2.17826509475708
Lindsay,NewscasterJohn,2.178318500518799
Lindsay,Sean,2.1783440113067627
Kelly,Matthew,2.178363561630249
Alex,Wade,2.1784627437591553
Chloe,SantaClaus,2.1785168647766113
Annie,Cole,2.1786692142486572
Alex,Lucille,2.178715944290161
Alex,Simon,2.179049491882324
Paige,Santa,2.179121732711792
Agatha,Patrick,2.1791584491729736
Margot,Riley,2.1791610717773438
Philip,Stephanie,2.179163694381714
CaptainBill,Maisie,2.1792023181915283
Harper,KilliantheVampire,2.1792733669281006
Paige,Starling,2.1793019771575928
Helena,UncleHank,2.179399251937866
Valerie,Walter,2.179560661315918
Annie,Skylar,2.1796352863311768
Hailey,Kelly,2.179797410964966
Alex,Neoguard,2.179823398590088
Athena,NewscasterJohn,2.1800200939178467
Catherine,KilliantheVampire,2.180046319961548
Angela,Philip,2.180051326751709
Lindsay,Ron,2.180246114730835
Michael,Patricia,2.180288553237915
SantaClaus,Vincent,2.180363416671753
Lindsay,UncleHank,2.180403709411621
Jodie,KilliantheVampire,2.180415153503418
Vanessa,Viktor,2.1804592609405518
Echo,Ron,2.180506944656372
Bell,Bruce,2.180633306503296
Nova,Philip,2.180760622024536
Jackson,Vanessa,2.180767297744751
Gus,Patricia,2.1808125972747803
Elias,Skylar,2.180875301361084
Jeff,Maisie,2.181020736694336
Brad,Hailey,2.1810805797576904
Lindsay,Tim,2.1811251640319824
Katie,KlipKim,2.1812665462493896
Jimmy,Lindsay,2.18133282661438
Ben,Lucille,2.1813485622406006
NewscasterJohn,Rusty,2.1814377307891846
Margot,Mark,2.1815884113311768
PN,Samantha,2.181647300720215
Hugh,Janet,2.181670665740967
Jimmy,SantaClaus,2.181683301925659
Carl,Emma,2.1817080974578857
Charlotte,Peter,2.1817097663879395
KilliantheVampire,Lydia,2.1817243099212646
Claire,Icarus,2.1817314624786377
Katie,Royce,2.1818044185638428
Kanno,Keybo,2.18180775642395
Bell,Tyson,2.1818411350250244
Cole,Maddie,2.1818559169769287
Emma,Santa,2.182001829147339
Margot,Rusty,2.1820127964019775
Amber,Icarus,2.1821024417877197
Landon,Maddie,2.182286500930786
Avery,Frankenstein,2.182319402694702
Athena,Margot,2.1824121475219727
Duke,Kristen,2.1824562549591064
Jake,Tina,2.1824638843536377
Alex,Sophia,2.1825459003448486
Riley,Robert,2.1825475692749023
Riley,UncleHank,2.1825509071350098
Hailey,Millie,2.1826162338256836
Helena,Jake,2.1826436519622803
Bell,Hans,2.182739734649658
Dylan,Samantha,2.182752847671509
Liz,Lucille,2.182769536972046
David,Viktor,2.1828441619873047
Patrick,SantaClaus,2.182875394821167
Hans,Sara,2.1829049587249756
Charlotte,Icarus,2.183119535446167
Grace,Icarus,2.1831581592559814
Hailey,KlipKim,2.1832220554351807
Jenna,UncleHank,2.183227062225342
Rudolph,Sara,2.1832966804504395
Philip,Tina,2.1833114624023438
Athena,Santa,2.183328151702881
Buddy,Maisie,2.1833412647247314
Benny,Mia,2.1833646297454834
Janet,Keybo,2.1834347248077393
Amber,Keybo,2.183455228805542
Athena,UncleHank,2.1834919452667236
Frankenstein,Slushy,2.1836020946502686
Edward,Sophia,2.183688163757324
Patrick,Viqqie,2.1837782859802246
Keybo,Stephanie,2.1838300228118896
April,UncleHank,2.183990478515625
Caleb,Helena,2.184093475341797
Edward,KilliantheVampire,2.1841180324554443
Hailey,Vincent,2.184154748916626
Doughnut,Peter,2.1841790676116943
Maddie,Zoey,2.1844699382781982
Edward,Janet,2.184845447540283
Millie,Royce,2.184863567352295
Doughnut,Hailey,2.1849124431610107
Buddy,Stephanie,2.185135841369629
David,Lindsay,2.185201644897461
Janet,Millie,2.1852221488952637
Callan,Kristen,2.1852939128875732
Kelly,Philip,2.1852962970733643
George,Vanessa,2.185331106185913
Lucille,Patrick,2.1853315830230713
Helena,Vincent,2.1853644847869873
Avery,KilliantheVampire,2.1853785514831543
Duke,Emma,2.185401201248169
Hans,Vincent,2.185466766357422
Athena,Hailey,2.1856625080108643
Emma,NewscasterJohn,2.185666561126709
Peter,Tina,2.185727834701538
Keybo,Margot,2.185917615890503
Grace,Lloyd,2.185974359512329
Mark,Tina,2.186148166656494
Claire,Frankenstein,2.186157464981079
Icarus,Royce,2.1862428188323975
Buddy,Icarus,2.1862432956695557
Hans,Kelly,2.1862640380859375
PN,Valerie,2.186272382736206
Maddie,Sean,2.1862916946411133
Bell,Margot,2.1863203048706055
Caleb,Viktor,2.1864702701568604
Charlotte,Rusty,2.186689615249634
Lindsay,Margot,2.1866915225982666
Maddie,Vincent,2.186748504638672
Amber,SantaClaus,2.1870038509368896
Philip,Vanessa,2.187009572982788
Patricia,Rex,2.187131881713867
Margot,UncleHank,2.187176465988159
Athena,Edward,2.1871767044067383
Kristen,Margot,2.187211036682129
Carol,Patrick,2.187227964401245
Hugh,SantaClaus,2.1872718334198
Katie,Neel,2.187556028366089
Duke,Tyson,2.187628984451294
Patrick,Simon,2.187666416168213
Angela,NewscasterJohn,2.1877386569976807
Maddie,Ron,2.18780255317688
Lindsay,Rudolph,2.1878843307495117
Callan,Kelly,2.187894344329834
Grace,NewscasterJohn,2.1879312992095947
Benny,Millie,2.1880600452423096
Michael,Rusty,2.1880605220794678
Emma,Michael,2.1881439685821533
Jackson,Samantha,2.188153028488159
Annie,Dan,2.188162088394165
Grace,Tina,2.188236951828003
Jimmy,UncleHank,2.188239812850952
Rita,Rudolph,2.1882784366607666
Liam,Sophia,2.18829083442688
Kanno,Zoey,2.188326120376587
Santa,Valerie,2.1883482933044434
Ron,Santa,2.1885011196136475
Dylan,Sara,2.188513994216919
Keybo,Philip,2.188549280166626
Amber,Duke,2.1886065006256104
Janet,Lindsay,2.1887011528015137
PN,Sara,2.188767194747925
CaptainBill,Kelly,2.188788890838623
Jeff,Sophia,2.1888692378997803
Nia,Patrick,2.1889405250549316
Rusty,Tina,2.188943862915039
April,Michael,2.1890738010406494
Jodie,Mark,2.189082384109497
Michael,Valerie,2.1891114711761475
Carl,Viktor,2.189216136932373
Aaron,Helena,2.189314126968384
Callan,SantaClaus,2.189485788345337
Catherine,Mark,2.1895411014556885
Carl,Katie,2.1897928714752197
Bell,Gus,2.189862012863159
Rebecca,Robert,2.1898772716522217
Duke,Rebecca,2.1899468898773193
Henry,Stephanie,2.1901113986968994
Annie,Joshua,2.1901533603668213
Janet,Jimmy,2.190237522125244
Margaret,SantaClaus,2.190329074859619
Alex,Vincent,2.1903297901153564
Lucille,Starling,2.1903693675994873
Chloe,UncleHank,2.190378189086914
Camila,Viktor,2.1904211044311523
Jimmy,Stephanie,2.190459728240967
Rebecca,UncleHank,2.1906392574310303
Helena,Rudolph,2.1909444332122803
Annie,Norah,2.190997362136841
Rita,Tyson,2.191012382507324
Jimmy,Tyson,2.1910769939422607
Elias,Valerie,2.1911749839782715
Alex,Robert,2.1912729740142822
April,Edward,2.191359519958496
Rusty,Vincent,2.1913819313049316
Edward,Rusty,2.1914241313934326
David,Sara,2.191641092300415
AnnabelletheGhost,Michael,2.1918017864227295
Hailey,Tim,2.191901206970215
Margot,Patricia,2.1919078826904297
Lucille,Tina,2.191969156265259
Chloe,Duke,2.192065715789795
Gus,Helena,2.1920948028564453
AnnabelletheGhost,Peter,2.192211627960205
Athena,Ron,2.192222833633423
Ben,Paige,2.1923046112060547
Janet,Riley,2.192307949066162
Margaret,Rusty,2.1924052238464355
Katie,PN,2.192467212677002
Paige,Xavier,2.1926674842834473
Duke,Echo,2.192683458328247
Rusty,Tessa,2.192729949951172
Athena,Jeff,2.1928470134735107
Kanno,Patricia,2.1928625106811523
Duke,Katie,2.1929047107696533
Athena,Janet,2.1931164264678955
Callan,Mia,2.193185567855835
Athena,Patrick,2.1932075023651123
Kelly,Santa,2.1932365894317627
Maddie,Rudolph,2.1933066844940186
Jake,Paige,2.193366289138794
Charlotte,Rudolph,2.1934635639190674
Mark,Patrick,2.1934714317321777
Frankenstein,Helena,2.19353985786438
Doug,Maisie,2.193540334701538
Buddy,Katie,2.1935408115386963
Jack,Patricia,2.1935458183288574
Katie,Michael,2.1936416625976562
Keybo,Liz,2.1937029361724854
Elias,Sophia,2.1937906742095947
Bell,Neel,2.1938469409942627
Frankenstein,Hans,2.193962335586548
April,Lloyd,2.194105386734009
Lloyd,Riley,2.1941635608673096
Bell,Cyrus,2.194167137145996
Jake,Maisie,2.1941699981689453
Gus,Sara,2.1941897869110107
Jenna,Santa,2.1944985389709473
Catherine,Patrick,2.1945314407348633
Icarus,Liz,2.1945912837982178
Kristen,Patrick,2.194692611694336
Jack,Maisie,2.1947925090789795
KlipKim,Sophia,2.194822072982788
Bruce,Lindsay,2.1948320865631104
Chase,Paige,2.1950337886810303
Carol,SantaClaus,2.195039987564087
Annie,Icarus,2.1950666904449463
Frankenstein,Lucille,2.1950690746307373
Lloyd,Valerie,2.1950697898864746
Bruce,Rita,2.19512677192688
Bell,Callan,2.195242404937744
Claire,Rex,2.195310354232788
Chester,Viktor,2.1953697204589844
Peter,Sara,2.1954143047332764
Emma,Margot,2.1955044269561768
SantaClaus,Zoey,2.1955599784851074
Chloe,NewscasterJohn,2.195692777633667
Kelly,Sean,2.195756435394287
Alex,Ravi,2.196057081222534
Chad,Maisie,2.1960575580596924
Claire,Peter,2.1960740089416504
Harper,Patrick,2.1960809230804443
Michael,Patrick,2.1961615085601807
Athena,Duke,2.1961750984191895
Jake,Riley,2.1961820125579834
Claire,Hugh,2.196345329284668
Benny,Jenna,2.1963722705841064
DollarJr,Maddie,2.196375608444214
Ron,Tina,2.196406602859497
Cyrus,Vanessa,2.196470022201538
Edward,Lloyd,2.196471929550171
CaptainBill,Maddie,2.1965439319610596
Jeff,Paige,2.196552038192749
Annie,Furnando,2.196871042251587
Lloyd,Millie,2.197010040283203
Chloe,Philip,2.1970694065093994
Mark,Slushy,2.1970818042755127
Tina,Tyson,2.1970927715301514
Kristen,Ron,2.197152853012085
Keybo,Riley,2.1972689628601074
Rita,Viktor,2.1972692012786865
NewscasterJohn,Samantha,2.197270154953003
Helena,Lloyd,2.197309732437134
Dan,Maddie,2.1973507404327393
Chase,Mark,2.197371482849121
Annie,Jack,2.197411298751831
Alex,West,2.1974294185638428
Alex,Kevin,2.1974828243255615
Helena,Tim,2.1975202560424805
Athena,KilliantheVampire,2.1976943016052246
Kelly,Starling,2.1977179050445557
Emma,Valerie,2.19773530960083
Jennifer,SantaClaus,2.197968006134033
Samantha,Tim,2.1982500553131104
Annie,Tim,2.198319673538208
Dan,Mark,2.198350667953491
Chase,Sara,2.198364734649658
Rex,Valerie,2.1984517574310303
Bruce,Keybo,2.1986186504364014
Elias,Hailey,2.1986496448516846
Callan,Catherine,2.1987051963806152
KlipKim,Maddie,2.198791265487671
Jackson,SantaClaus,2.1989853382110596
Duke,Millie,2.1989879608154297
Jenna,Tyson,2.199002742767334
Jenna,Lloyd,2.199162721633911
Santa,Vanessa,2.1992347240448
Jeff,Maddie,2.1992392539978027
Chester,Kelly,2.1993794441223145
Elias,Kristen,2.199443817138672
Echo,Keybo,2.1994576454162598
Callan,Riley,2.1994681358337402
Doughnut,Gus,2.19952130317688
KilliantheVampire,Stephanie,2.1997053623199463
AnnabelletheGhost,Frankenstein,2.199843645095825
Keybo,Nana,2.1998908519744873
NewscasterJohn,Skylar,2.200155258178711
Lindsay,PN,2.200157880783081
Bruce,Valerie,2.2003915309906006
Ron,Sara,2.200568437576294
Jeff,Keybo,2.2006165981292725
Joshua,Rusty,2.2006661891937256
Slushy,Viktor,2.2007548809051514
Callan,Starling,2.2008283138275146
Alex,Hailey,2.2009124755859375
Justin,Samantha,2.2009775638580322
Abigail,KilliantheVampire,2.2010793685913086
Frankenstein,Janet,2.2011940479278564
Hans,Sindarin,2.2013204097747803
Annie,Carl,2.2014153003692627
Doughnut,Lloyd,2.2014718055725098
AnnabelletheGhost,Buddy,2.2015960216522217
Benny,Hailey,2.2016334533691406
Duke,Janet,2.2016851902008057
Hailey,UncleHank,2.202040672302246
Charlotte,KilliantheVampire,2.2021658420562744
Annie,Callan,2.2021942138671875
